"Genomic_Loci","Gene_Name","Gene_Orientation","Gene_Width_(kb)","Obs_TDN_Products","Obs_Patients","Num_Sites_TDN","Num_Sites_Patients","Peak_Abund_TDN","Peak_Abund_Patients","Peak_RelAbund_TDN","Peak_RelAbund_Patients","Longitudinal_Count","Last_Timepoint","Abund_Gini","On_Onco_List","Within_Cluster","Cluster_target.min","Freq_TDN_Sites","Freq_Patient_Sites","Freq_Difference","Percent_Freq_Change","Enrichment","Depletion","Abundance","Longitudinal","Criteria"
"chr10-118004915:118046884","'RAB11FIP2","-",51.97,24,20,34,28,3,19,0.06,0.536,2,28,0.517,FALSE,FALSE,0,1.69571444631554e-06,3.1155337601369e-06,1.41981931382136e-06,83.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr4+98261375:98443861","'RAP1GDS1","+",192.487,42,20,60,31,2,4,0.369,1.613,2,2555,0.192,TRUE,FALSE,0,8.07934895909109e-07,9.31295355557177e-07,1.23360459648068e-07,15.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr16+53434419:53491648","'RBL2","+",67.23,51,20,90,35,2,8,0.119,2.477,3,600,0.299,TRUE,FALSE,0,3.4698117873462e-06,3.01045458713214e-06,-4.59357200214061e-07,-13.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr15-56090532:56243285","'RFX7","-",162.754,41,20,51,26,3,5,0.556,1.818,2,120,0.277,FALSE,FALSE,0,8.12203814729765e-07,9.23780571417202e-07,1.11576756687437e-07,13.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+103525955:103555237","'RNPC3","+",39.283,26,20,33,25,2,5,0.173,1.075,3,180,0.247,FALSE,FALSE,0,2.17738793803608e-06,3.68012447938028e-06,1.5027365413442e-06,69,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-11179758:11345407","'ROCK2","-",175.65,36,20,55,31,1,5,0.107,4.545,2,150,0.282,FALSE,FALSE,0,8.11598162727689e-07,1.02056503902724e-06,2.08966876299549e-07,25.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr22-50445000:50475071","'SBF1","-",40.072,49,20,91,37,3,14,0.201,0.613,2,450,0.328,FALSE,FALSE,0,5.88608993482813e-06,5.33934338906901e-06,-5.46746545759117e-07,-9.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr14+71529311:71741229","'SIPA1L1","+",221.919,36,20,61,27,2,22,0.119,9.091,3,90,0.461,FALSE,FALSE,0,7.12462266475625e-07,7.0355236062426e-07,-8.90990585136549e-09,-1.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr4+94207607:94291292","'SMARCAD1","+",93.686,40,20,58,33,3,16,0.156,0.529,2,180,0.459,FALSE,FALSE,0,1.60464813844717e-06,2.03688443843279e-06,4.32236299985618e-07,26.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr4+122923069:123319449","'SPATA5","+",406.381,52,20,85,25,3,19,0.092,0.98,4,1825,0.428,FALSE,FALSE,0,5.42140748306508e-07,3.5574086860236e-07,-1.86399879704148e-07,-34.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-191029575:191151596","'STAT4","-",132.022,49,20,87,28,2,4,0.174,0.347,3,540,0.22,FALSE,FALSE,0,1.70804561548713e-06,1.22641900224444e-06,-4.81626613242696e-07,-28.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-67360459:67654614","'SUCLG2","-",304.156,42,20,61,31,3,6,0.513,1.415,2,1460,0.255,FALSE,FALSE,0,5.19828356876091e-07,5.89376008052231e-07,6.95476511761403e-08,13.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr15-50557158:50686815","'TRPM7","-",139.658,51,20,79,34,2,6,0.119,1.786,2,270,0.245,FALSE,FALSE,0,1.46618169389982e-06,1.40779768216611e-06,-5.83840117337169e-08,-4,FALSE,FALSE,FALSE,TRUE,"L"
"chr21+37073183:37203118","'TTC3","+",139.936,38,20,68,30,2,2,0.138,3.922,2,270,0.082,FALSE,FALSE,0,1.25952263570516e-06,1.23970669383286e-06,-1.98159418723058e-08,-1.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr14-52430589:52552583","'TXNDC16","-",131.995,30,20,41,22,2,5,0.256,0.556,2,270,0.233,FALSE,FALSE,0,8.0510569045079e-07,9.63812040855154e-07,1.58706350404363e-07,19.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-41246598:41962440","'ULK4","-",725.843,45,20,68,24,3,4,0.145,1.695,2,548,0.157,FALSE,FALSE,0,2.42824632255236e-07,1.91203437556821e-07,-5.16211946984154e-08,-21.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-144423600:144428563","'VPS28","-",14.964,56,20,104,29,2,11,0.103,5.729,2,365,0.36,FALSE,FALSE,0,1.80140830082432e-05,1.12066922421314e-05,-6.80739076611179e-06,-37.8,FALSE,TRUE,FALSE,TRUE,"DL"
"chr11-130226678:130314712","'ZBTB44","-",98.035,22,20,28,23,2,3,0.135,0.87,1,28,0.132,FALSE,FALSE,0,7.40292582691214e-07,1.35666877675948e-06,6.16376194068269e-07,83.3,TRUE,FALSE,FALSE,FALSE,"E"
"chr19+58476163:58489533","'ZNF446","+",23.371,40,20,56,25,3,4,0.153,1.587,2,360,0.198,FALSE,FALSE,0,6.21065280425597e-06,6.18571434356662e-06,-2.49384606893473e-08,-0.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr7+17298651:17346151","'AHR","+",57.501,43,19,64,28,2,4,0.118,0.811,2,120,0.223,FALSE,FALSE,0,2.88490220916936e-06,2.81585171587129e-06,-6.90504932980677e-08,-2.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+77281976:77559969","'AK5","+",287.994,29,19,37,23,2,8,0.111,2,3,270,0.308,FALSE,FALSE,0,3.33000437475995e-07,4.61818730701389e-07,1.28818293225394e-07,38.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr20-63698641:63708013","'ARFRP1","-",19.373,47,19,62,27,5,4,0.154,4,2,2555,0.194,FALSE,FALSE,0,8.2950943642777e-06,8.05923895717623e-06,-2.35855407101471e-07,-2.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr5-91368631:91383373","'ARRDC3","-",24.743,24,19,25,27,3,5,0.225,2.326,2,90,0.232,FALSE,TRUE,0.836048972120464,2.61887140317222e-06,6.31013362637413e-06,3.69126222320191e-06,140.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr2-175072249:175168206","'ATF2","-",105.958,53,19,86,28,3,10,0.181,2,3,270,0.321,TRUE,FALSE,0,2.10373590330786e-06,1.52809877040256e-06,-5.75637132905299e-07,-27.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr9-27546545:27573866","'C9orf72","-",37.322,38,19,53,33,2,10,0.173,1.049,2,180,0.305,FALSE,FALSE,0,3.6807598326141e-06,5.11300454153084e-06,1.43224470891674e-06,38.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+12938599:12944490","'CALR","+",15.892,38,19,68,31,2,3,0.093,1.493,3,630,0.184,FALSE,FALSE,0,1.10906468380341e-05,1.12800307768144e-05,1.89383938780317e-07,1.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr13+26254103:26405236","'CDK8","+",161.134,17,19,21,27,2,2,0.118,1.613,1,360,0.034,FALSE,FALSE,0,3.37799207542169e-07,9.68955256602425e-07,6.31156049060256e-07,186.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr5-75371102:75511981","'COL4A3BP","-",150.88,42,19,60,29,2,11,0.153,1.042,2,120,0.312,FALSE,FALSE,0,1.03073279632063e-06,1.11145905826654e-06,8.07262619459048e-08,7.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr17-5471250:5486230","'DERL2","-",24.981,38,19,58,25,3,37,0.134,10.632,1,548,0.594,FALSE,FALSE,0,6.01789622107047e-06,5.78705135597036e-06,-2.30844865100115e-07,-3.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr13-98793486:99086406","'DOCK9","-",302.921,45,19,70,25,2,4,0.173,0.575,2,360,0.155,FALSE,FALSE,0,5.9895635614676e-07,4.77241029586907e-07,-1.21715326559853e-07,-20.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr11+86244383:86278810","'EED","+",44.428,34,19,41,32,2,6,0.173,2.326,3,90,0.307,FALSE,TRUE,0.00323092070040975,2.39195835083848e-06,4.16505137080387e-06,1.77309301996539e-06,74.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr11-65996544:66002166","'EIF1AD","-",15.623,40,19,59,22,3,3,0.103,1.875,2,1460,0.168,FALSE,FALSE,0,9.7884538759335e-06,8.14301800759624e-06,-1.64543586833726e-06,-16.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-116644815:116755823","'EIF3H","-",121.009,34,19,48,29,2,2,0.093,0.826,3,1642,0.032,FALSE,FALSE,0,1.0281348614325e-06,1.38582206869948e-06,3.57687207266975e-07,34.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr4-88725953:89057195","'FAM13A","-",341.243,35,19,48,30,3,3,0.369,0.769,3,1642,0.11,FALSE,FALSE,0,3.64589373106805e-07,5.08375544430786e-07,1.43786171323981e-07,39.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+241356248:241494842","'FARP2","+",148.595,39,19,49,23,3,5,0.139,1.413,4,150,0.233,FALSE,FALSE,0,8.54709248980336e-07,8.95057192567824e-07,4.03479435874888e-08,4.7,FALSE,FALSE,FALSE,TRUE,"L"
"chrX+147911950:147951127","'FMR1","+",49.178,16,19,21,22,1,6,0.05,0.258,1,28,0.291,FALSE,FALSE,0,1.1068147852312e-06,2.5868959765073e-06,1.4800811912761e-06,133.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr16+31180109:31194871","'FUS","+",24.763,35,19,47,34,3,12,0.556,0.769,1,28,0.333,TRUE,FALSE,0,4.91950175834664e-06,7.93967648087687e-06,3.02017472253023e-06,61.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr20+62938088:62948475","'GID8","+",20.388,30,19,40,20,2,2,0.113,5,2,801,0.045,FALSE,FALSE,0,5.08524505620485e-06,5.67260466641144e-06,5.87359610206589e-07,11.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr4+44678394:44700680","'GUF1","+",32.287,38,19,50,30,5,21,0.151,1.768,3,90,0.423,FALSE,TRUE,1.09797041106355,4.01392109076039e-06,5.37304784923327e-06,1.35912675847288e-06,33.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr9+26947038:27062933","'IFT74","+",125.896,39,19,59,27,3,10,0.209,1.339,3,120,0.34,FALSE,FALSE,0,1.21469319838366e-06,1.24016359786947e-06,2.54703994858142e-08,2.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-169921328:170074738","'KIFAP3","-",163.411,42,19,67,26,2,4,0.21,4.545,3,150,0.166,FALSE,FALSE,0,1.06272288979867e-06,9.20066477289995e-07,-1.42656412508672e-07,-13.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+32108042:32176567","'KPNA6","+",78.526,38,19,53,23,3,3,0.153,4.545,2,150,0.107,FALSE,FALSE,0,1.74939916044143e-06,1.69371957733255e-06,-5.56795831088756e-08,-3.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr17+38869858:38921770","'LASP1","+",61.913,56,19,104,32,5,8,0.588,2.388,2,180,0.263,TRUE,FALSE,0,4.35389559761846e-06,2.98878914447813e-06,-1.36510645314033e-06,-31.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr7-130877561:131109916","'LINC-PINT","-",242.356,52,19,69,30,2,3,0.139,1.149,2,360,0.108,FALSE,FALSE,0,7.37941329924513e-07,7.15804832181562e-07,-2.21364977429508e-08,-3,FALSE,FALSE,FALSE,TRUE,"L"
"chr17-39404284:39451274","'MED1","-",56.991,23,19,32,24,3,4,0.369,0.575,3,120,0.198,FALSE,FALSE,0,1.45535928418037e-06,2.43518584910873e-06,9.79826564928359e-07,67.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr17+81703369:81707526","'MRPL12","+",14.158,59,19,91,26,3,12,0.173,2.963,3,1825,0.357,FALSE,FALSE,0,1.66596550267292e-05,1.06193659500237e-05,-6.04028907670556e-06,-36.3,FALSE,TRUE,FALSE,TRUE,"DL"
"chr22+50508215:50524780","'NCAPH2","+",26.566,69,19,130,34,4,22,0.235,0.815,2,90,0.422,FALSE,FALSE,0,1.2683634068704e-05,7.40082092509049e-06,-5.28281314361348e-06,-41.7,FALSE,TRUE,TRUE,FALSE,"DA"
"chr16+56989484:57083524","'NLRC5","+",104.041,59,19,106,32,4,3,0.553,1.538,2,360,0.161,FALSE,FALSE,0,2.6407535197244e-06,1.77857673707552e-06,-8.62176782648884e-07,-32.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr21-32733898:32771858","'PAXBP1","-",47.961,24,19,29,27,1,10,0.369,1.739,2,28,0.314,FALSE,FALSE,0,1.56724281706555e-06,3.25538742556192e-06,1.68814460849637e-06,107.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr21+46324121:46445769","'PCNT","+",131.649,43,19,76,35,4,5,0.213,0.287,2,548,0.156,FALSE,FALSE,0,1.49631333919147e-06,1.53736725605887e-06,4.10539168673914e-08,2.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr12-10937405:11171623","'PRH1-TAS2R14","-",244.219,26,19,31,22,2,3,0.052,2.055,2,180,0.14,FALSE,FALSE,0,3.29009747642796e-07,5.20919217311823e-07,1.91909469669027e-07,58.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-152651592:152717461","'PRPF40A","-",75.87,34,19,45,30,3,4,0.138,2.632,2,120,0.196,FALSE,FALSE,0,1.53733653923346e-06,2.28653744442065e-06,7.4920090518719e-07,48.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+163414642:163578596","'QKI","+",173.955,38,19,60,28,3,3,0.174,1.111,2,180,0.24,FALSE,FALSE,0,8.94006865619595e-07,9.30782613401828e-07,3.67757477822327e-08,4.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr20+38472805:38578861","'RALGAPB","+",116.057,36,19,57,27,5,4,0.139,25,2,270,0.212,FALSE,FALSE,0,1.27300478293781e-06,1.34530132880718e-06,7.22965458693681e-08,5.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr11-110174879:110296712","'RDX","-",131.834,48,19,73,24,2,9,0.488,5.714,2,801,0.347,FALSE,FALSE,0,1.43523147728033e-06,1.05271535966864e-06,-3.82516117611693e-07,-26.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr13+33818068:33966558","'RFC3","+",158.491,21,19,21,21,2,3,0.345,0.405,1,28,0.187,FALSE,FALSE,0,3.4343235583156e-07,7.66199450667459e-07,4.22767094835898e-07,123.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr1+161314375:161364745","'SDHC","+",60.371,38,19,56,29,3,5,0.256,3.067,3,3000,0.19,TRUE,FALSE,0,2.40428627467271e-06,2.77777314788979e-06,3.73486873217083e-07,15.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+27663470:27694980","'SLC4A1AP","+",41.511,23,19,27,22,2,4,0.113,1.333,1,90,0.253,FALSE,FALSE,0,1.68588166844898e-06,3.06469057196107e-06,1.37880890351209e-06,81.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr2-173906458:173965702","'SP3","-",69.245,36,19,52,23,3,3,0.127,0.704,3,180,0.18,FALSE,FALSE,0,1.94644189569898e-06,1.92073107848387e-06,-2.57108172151051e-08,-1.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr7+100875078:100888664","'SRRT","+",23.587,41,19,59,30,4,9,0.153,2.941,2,360,0.319,FALSE,FALSE,0,6.48344490200997e-06,7.35488175300778e-06,8.71436850997818e-07,13.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+37257703:37332970","'TBC1D22B","+",85.268,24,19,33,27,4,3,0.415,1.042,1,270,0.117,FALSE,FALSE,0,1.00312345041365e-06,1.83106952569985e-06,8.27946075286203e-07,82.5,TRUE,FALSE,FALSE,FALSE,"E"
"chr7+116210492:116258783","'TES","+",58.292,41,19,50,29,3,3,0.173,11.111,2,360,0.196,FALSE,FALSE,0,2.22324624746759e-06,2.87684318107553e-06,6.53596933607943e-07,29.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr22+21549446:21624034","'UBE2L3","+",84.589,42,19,65,32,4,3,0.206,0.769,2,1095,0.121,FALSE,FALSE,0,1.99170945790345e-06,2.18757642603736e-06,1.95866968133912e-07,9.8,FALSE,FALSE,FALSE,TRUE,"L"
"chrX+47232914:47248328","'USP11","+",25.415,21,19,24,23,2,4,0.106,25,2,28,0.134,FALSE,FALSE,0,2.44764059506365e-06,5.23317031397269e-06,2.78552971890904e-06,113.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr1+113812611:113901237","'AP4B1-AS1","+",98.627,25,18,32,25,6,3,0.295,5.882,1,28,0.144,FALSE,FALSE,0,8.4097033230985e-07,1.46578857638877e-06,6.24818244078923e-07,74.3,TRUE,FALSE,FALSE,FALSE,"E"
"chr10-31805397:31928876","'ARHGAP12","-",133.48,32,18,44,26,3,3,0.186,0.898,2,3000,0.145,FALSE,FALSE,0,8.5440345989283e-07,1.12637835721033e-06,2.71974897317504e-07,31.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr17+30831969:30895865","'ATAD5","+",73.897,35,18,48,23,5,4,0.125,0.877,2,912,0.161,FALSE,FALSE,0,1.68360787917081e-06,1.79981627846348e-06,1.16208399292671e-07,6.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr18-63123345:63319380","'BCL2","-",206.036,55,18,94,23,4,4,0.121,0.719,3,180,0.161,TRUE,FALSE,0,1.18252753928379e-06,6.45523226667261e-07,-5.37004312616531e-07,-45.4,FALSE,TRUE,FALSE,TRUE,"DL"
"chr5-149495893:149551552","'CSNK1A1","-",65.66,36,18,49,25,2,5,0.398,1.316,2,120,0.216,TRUE,FALSE,0,1.93429060085643e-06,2.2017412416006e-06,2.67450640744175e-07,13.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr5+64768917:65018763","'CWC27","+",259.847,40,18,65,29,2,3,0.216,1.042,2,360,0.111,FALSE,FALSE,0,6.48368891442252e-07,6.45368015452381e-07,-3.00087598987077e-09,-0.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr9-132592996:132670401","'DDX31","-",87.406,39,18,45,27,3,2,0.186,0.524,2,540,0.089,FALSE,FALSE,0,1.33443611687576e-06,1.78628053357178e-06,4.51844416696023e-07,33.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+35297817:35321771","'DEF6","+",33.955,51,18,100,26,2,3,0.114,1.389,2,180,0.121,FALSE,FALSE,0,7.63348374362424e-06,4.42788935710309e-06,-3.20559438652116e-06,-42,FALSE,TRUE,FALSE,TRUE,"DL"
"chr12+32679199:32745650","'DNM1L","+",76.452,22,18,26,23,2,3,0.15,10.526,1,270,0.132,FALSE,FALSE,0,8.81477064482785e-07,1.73966702675687e-06,8.5818996227408e-07,97.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr22-31439358:31489888","'EIF4ENIF1","-",60.531,47,18,72,27,3,2,0.488,0.515,2,540,0.127,FALSE,FALSE,0,3.08305425601143e-06,2.5793665447023e-06,-5.03687711309129e-07,-16.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr16-70250230:70251930","'EXOSC6","-",11.701,22,18,26,23,2,7,0.106,1.163,2,90,0.192,FALSE,FALSE,0,5.75939531098521e-06,1.13666373412201e-05,5.60724203023485e-06,97.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr11+13668658:13732346","'FAR1","+",73.689,22,18,26,25,2,4,0.177,0.917,3,90,0.192,FALSE,FALSE,0,9.1452841718354e-07,1.96184410052376e-06,1.04731568334022e-06,114.5,TRUE,FALSE,FALSE,FALSE,"E"
"chr20-28580632:28602665","'FRG1CP","-",32.034,24,18,30,29,1,5,0.111,0.704,1,450,0.16,FALSE,FALSE,0,2.4273734830002e-06,5.23496730696306e-06,2.80759382396287e-06,115.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr9-63832049:63859634","'FRG1JP","-",37.586,20,18,21,21,2,1,0.174,0.662,1,365,0,FALSE,FALSE,0,1.44817052913584e-06,3.23087631393966e-06,1.78270578480382e-06,123.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr3+180912445:180982751","'FXR1","+",80.307,48,18,69,30,3,3,0.173,0.725,2,360,0.127,FALSE,FALSE,0,2.22701021025795e-06,2.160205161545e-06,-6.68050487129464e-08,-3,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+47608195:47703277","'BICRA","+",105.083,47,18,92,26,6,4,0.554,8.696,3,270,0.256,FALSE,FALSE,0,2.2692475973619e-06,1.43076409238826e-06,-8.38483504973639e-07,-36.9,FALSE,TRUE,FALSE,TRUE,"DL"
"chr1+32292106:32333623","'HDAC1","+",51.518,35,18,59,30,3,4,0.086,2.609,4,120,0.209,FALSE,FALSE,0,2.96838027298632e-06,3.36735890190214e-06,3.98978628915826e-07,13.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+122399550:122433119","'HSF2","+",43.57,26,18,36,31,2,15,0.108,2.857,2,28,0.443,FALSE,FALSE,0,2.14161529918095e-06,4.11435044996866e-06,1.97273515078771e-06,92.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr5+35856874:35879603","'IL7R","+",32.73,28,18,35,21,2,5,0.119,3.101,3,1460,0.297,FALSE,FALSE,0,2.77171491537325e-06,3.7102266158184e-06,9.38511700445151e-07,33.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr9-111360692:111484745","'ECPAS","-",134.054,25,18,31,28,3,2,0.075,0.508,1,2555,0.062,FALSE,FALSE,0,5.99388541629313e-07,1.20782885638858e-06,6.08440314759269e-07,101.5,TRUE,FALSE,FALSE,FALSE,"E"
"chr14+35122320:35274078","'KIAA0391","+",161.759,46,18,82,37,2,11,0.173,3.681,3,270,0.312,FALSE,FALSE,0,1.31392906250721e-06,1.32269714999953e-06,8.76808749231375e-09,0.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr4+165207617:165323156","'KLHL2","+",125.54,42,18,59,25,2,3,0.383,1.176,2,180,0.149,FALSE,FALSE,0,1.21813776408881e-06,1.15155591782297e-06,-6.65818462658402e-08,-5.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr16-72283300:72665009","'LINC01572","-",391.71,25,18,33,26,2,7,0.061,38.889,1,270,0.283,FALSE,FALSE,0,2.18361365218838e-07,3.83827278140551e-07,1.65465912921713e-07,75.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr4+47831344:47896848","'LOC101927179","+",75.505,30,18,40,25,2,3,0.173,0.541,2,730,0.1,FALSE,FALSE,0,1.3731272923105e-06,1.91465902819013e-06,5.41531735879624e-07,39.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr4+1289850:1340148","'MAEA","+",60.299,19,18,24,21,2,3,0.129,2.778,1,28,0.115,FALSE,FALSE,0,1.03163876222728e-06,2.01389272020657e-06,9.82253957979296e-07,95.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr5+66596347:67169595","'MAST4","+",583.249,49,18,75,22,2,4,0.173,1.198,2,1825,0.167,FALSE,FALSE,0,3.33298823291717e-07,2.1812016880042e-07,-1.15178654491298e-07,-34.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr18-54151600:54224788","'MBD2","-",83.189,37,18,51,23,3,2,0.177,0.472,2,270,0.1,TRUE,FALSE,0,1.58902522764462e-06,1.59878137169116e-06,9.75614404654069e-09,0.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr21-46235124:46285394","'MCM3AP","-",60.271,63,18,129,31,3,11,0.177,5.946,3,120,0.39,FALSE,FALSE,0,5.54763440566843e-06,2.97427036394177e-06,-2.57336404172666e-06,-46.4,FALSE,TRUE,FALSE,TRUE,"DL"
"chr4-148078763:148442520","'NR3C2","-",373.758,52,18,100,39,3,4,0.256,1.875,2,270,0.14,TRUE,FALSE,0,6.93483324811138e-07,6.03394374650584e-07,-9.00889501605535e-08,-13,FALSE,FALSE,FALSE,TRUE,"L"
"chr17-81900964:81911477","'PCYT2","-",20.514,36,18,54,24,2,8,0.119,11.111,2,180,0.308,FALSE,FALSE,0,6.82291449146783e-06,6.76531523479359e-06,-5.7599256674239e-08,-0.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+10474945:10630761","'PEX14","+",165.817,43,18,62,26,3,3,0.174,0.503,2,360,0.14,FALSE,FALSE,0,9.69145884433755e-07,9.06716338616881e-07,-6.2429545816874e-08,-6.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr18-62044224:62187056","'PIGN","-",152.833,38,18,48,27,4,3,0.228,1.37,2,180,0.174,FALSE,FALSE,0,8.14049134984495e-07,1.02158327270534e-06,2.07534137720844e-07,25.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr10-22534836:22714574","'PIP4K2A","-",189.739,42,18,52,24,2,8,0.345,3.185,2,180,0.343,FALSE,FALSE,0,7.10351425208712e-07,7.31445178516571e-07,2.10937533078591e-08,3,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-195514421:195543401","'PPP1R2","-",38.981,27,18,34,22,2,5,0.1,3.333,4,3000,0.218,FALSE,FALSE,0,2.26074959018544e-06,3.2635994544182e-06,1.00284986423276e-06,44.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr14+45084098:45115601","'PRPF39","+",41.504,30,18,37,21,1,3,0.106,0.613,2,120,0.191,FALSE,FALSE,0,2.31067193500534e-06,2.92587984617714e-06,6.15207911171805e-07,26.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-113813810:113871759","'PTPN22","-",67.95,21,18,27,25,6,3,0.295,5.882,1,28,0.144,FALSE,FALSE,0,1.02991367091958e-06,2.12753980755696e-06,1.09762613663738e-06,106.6,TRUE,FALSE,FALSE,FALSE,"E"
"chr12+8681676:8783098","'RIMKLB","+",111.423,34,18,64,24,3,6,0.277,1.171,2,180,0.278,FALSE,FALSE,0,1.48878384112299e-06,1.24555681256613e-06,-2.43227028556864e-07,-16.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr11-77666228:77820834","'RSF1","-",164.607,45,18,70,27,2,3,0.307,1.099,2,442,0.153,TRUE,FALSE,0,1.10224023498595e-06,9.48511523309307e-07,-1.53728711676646e-07,-13.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr19-4360366:4400568","'SH3GL1","-",50.203,52,18,105,22,4,2,0.372,1.786,2,270,0.122,TRUE,FALSE,0,5.42108414916438e-06,2.53407904572787e-06,-2.88700510343651e-06,-53.3,FALSE,TRUE,FALSE,TRUE,"DL"
"chr16-21446682:21502281","'SMG1P3","-",65.6,34,18,42,26,1,3,0.138,1.091,2,180,0.097,FALSE,FALSE,0,1.65947980207621e-06,2.29190523049444e-06,6.32425428418226e-07,38.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr16-70219580:70226033","'SMG1P7","-",16.454,20,18,23,25,1,1,0.108,0.575,2,60,0,FALSE,TRUE,0.0930097367218124,3.62312120568829e-06,8.78609030773645e-06,5.16296910204816e-06,142.5,TRUE,FALSE,FALSE,FALSE,"E"
"chr19-3982506:3982572","'SNORD37","-",10.067,22,18,29,26,2,3,0.138,0.515,1,28,0.121,FALSE,FALSE,0,7.46662687486647e-06,1.49348349180923e-05,7.46820804322584e-06,100,TRUE,FALSE,FALSE,FALSE,"E"
"chr22-50217688:50244971","'TUBGCP6","-",37.284,30,18,44,31,2,9,0.139,5.224,2,548,0.352,FALSE,FALSE,0,3.05883955118804e-06,4.80802084285845e-06,1.74918129167041e-06,57.2,FALSE,FALSE,FALSE,TRUE,"L"
