"loci","region_name","region_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","Near_Onco","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr12*89656068:89708953","ATP2B1-AS1",62.886,7,6,7,8,2,3,0.00102564102564103,0.0033112582781457,9,12,1,28,0,0.229166666666667,1,FALSE,FALSE,TRUE,FALSE,0,0.000000753690390624314,0.00000238327259044775,0.00000162958219982343,216.213742419295
"chr12*89711953:89947691","LOC105369891",245.739,3,3,3,3,1,4,0.00102564102564103,0.0158102766798419,3,6,1,25,0,0.333333333333333,1,FALSE,FALSE,TRUE,FALSE,0,0.0000000826601287861173,0.000000228709850882792,0.000000146049722096675,176.687024616883
"chr12*89949727:90293316","LOC105369893",353.59,3,3,4,3,1,1,0.000405186385737439,0.00128865979381443,4,3,1,28,0,0,0.485714285714286,FALSE,FALSE,FALSE,FALSE,0,0.0000000765965002319888,0.000000158949433089415,0.0000000823529328574266,107.515268462662
"chr12*90300699:90918021","LINC00615",627.323,1,3,1,3,1,1,0.000485201358563804,0.00448430493273543,1,3,1,23,0,0,0.25,FALSE,FALSE,FALSE,FALSE,0,0.0000000107933857506535,0.0000000895916936667178,0.0000000787983079160643,730.06107385065
"chr12*91005027:91050492","KERA",55.466,2,0,2,0,1,0,0.000282406099971759,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000244147374220504,0,-0.000000244147374220504,-100
"chr12*91183125:91984974","LINC01619",811.85,9,6,12,10,3,2,0.00109729334308705,0.0036101083032491,15,12,1,547.5,0,0.133333333333334,0.230531078828293,FALSE,FALSE,TRUE,FALSE,0,0.000000100081627826676,0.000000230760731851477,0.000000130679104024801,130.572520514069
"chr12*92185785:92420092","CLLU1OS",244.308,10,3,10,7,2,1,0.00101010101010101,0.00256410256410256,12,7,1,28,0,0,0.338235294117647,FALSE,FALSE,FALSE,FALSE,0,0.000000277147663165235,0.000000536782136104978,0.000000259634472939743,93.6809172318184
"chr12*92433000:92466677","LOC100507616",43.678,3,1,3,1,1,1,0.000736919675755343,0.000243368216110976,3,1,1,14,0,0,0.25,FALSE,FALSE,FALSE,FALSE,0,0.000000465058321987538,0.000000428918677946841,-0.0000000361396440406967,-7.77099179437222
"chr12*92483948:92702841","C12orf74",228.894,9,4,9,4,1,1,0.00169779286926995,0.00078125,9,5,2,50,22,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000266230011111322,0.000000327388398391607,0.0000000611583872802847,22.9720109408371
"chr12*92929332:93003756","LOC643339",84.425,1,0,1,0,1,0,0.000405186385737439,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000802006411519956,0,-0.0000000802006411519956,-100
"chr12*93403249:93408310","UBE2N",15.062,1,0,1,0,1,0,0.000303122158229767,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000449537852161548,0,-0.000000449537852161548,-100
"chr12*93442251:93467488","MRPL42",35.238,1,0,1,0,1,0,0.000719424460431655,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000192148791908089,0,-0.000000192148791908089,-100
"chr12*93576746:93677369","CRADD",110.624,1,0,1,0,1,0,0.000958772770853308,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000061206782698666,0,-0.000000061206782698666,-100
"chr12*93943607:94148721","PLXNC1",215.115,2,1,2,1,1,1,0.000509164969450102,0.00224719101123596,2,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000629518083746575,0.000000087089742767181,0.0000000241379343925234,38.3435123084417
"chr12*94462569:94561787","MIR5700",109.219,2,0,2,0,1,0,0.0019723865877712,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000123988301106167,0,-0.000000123988301106167,-100
"chr12*94650563:94834396","MIR492",193.834,1,1,1,1,1,1,0.00016095284081764,0.00087260034904014,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000349316380472839,0.000000096651309962969,0.0000000617196719156851,176.687024616883
"chr12*94835029:94971326","NDUFA12",146.298,5,4,5,4,1,1,0.00089126559714795,0.00598802395209581,5,4,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000231409148766806,0.000000512223270731306,0.0000002808141219645,121.349619693507
"chr12*95309985:95474044","METAP2",174.06,2,1,2,1,1,1,0.000509164969450102,0.00355871886120996,2,1,1,120,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000778000589366567,0.000000107631334111008,0.0000000298312751743518,38.3435123084417
"chr12*95551491:95649253","PGAM1P5",107.763,0,1,0,1,0,1,0,0.03125,0,1,1,11,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000173847331786997,0.000000173847331786997,Inf
"chr12*96043521:96194380","ELK3",160.86,2,0,3,0,1,0,0.000307408545957578,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000126276373167796,0,-0.000000126276373167796,-100
"chr12*96269836:96278259","CDK17",18.424,2,2,2,2,1,1,0.00105820105820106,0.00078125,2,2,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000735012931964528,0.00000203368541200197,0.00000129867248003744,176.687024616883
"chr12*96400589:96489569","CFAP54",98.981,4,1,4,1,1,1,0.000805152979066023,0.000243368216110976,4,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000273625812196572,0.000000189271779587619,-0.000000084354032608953,-30.8282438457792
"chr12*96953692:97465019","RMST",521.328,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000359357448964225,0.0000000359357448964225,Inf
"chr12*97756518:97939054","MIR4495",192.537,1,0,1,0,1,0,0.000278009452321379,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000351669504004801,0,-0.0000000351669504004801,-100
"chr12*97995449:98453839","SLC9A7P1",468.391,2,0,2,0,1,0,0.000722021660649819,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000289114826256577,0,-0.0000000289114826256577,-100
"chr12*98503856:98512971","TMPO-AS1",19.116,0,1,0,1,0,1,0,0.000354233085370174,0,2,2,21,7,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000980032957489126,0.000000980032957489126,Inf
"chr12*98550380:98593623","SLC25A3",53.244,2,1,2,2,1,1,0.000294464075382803,0.00714285714285714,2,2,1,360,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000254336230533289,0.000000703715348785295,0.000000449379118252006,176.687024616883
"chr12*98602001:98613402","IKBIP",21.402,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000875353238732928,0.000000875353238732928,Inf
"chr12*99984655:100037083","UHRF1BP1L",62.429,2,1,2,1,3,1,0.00149700598802395,0.0000632911392405063,4,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000216916469245294,0.0000003000898623294,0.0000000831733930841064,38.3435123084417
"chr12*100173344:100189882","MIR1827",26.539,1,0,1,0,1,0,0.000235349493998588,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000255131660170211,0,-0.000000255131660170211,-100
"chr12*100563868:100573659","GAS2L3",19.792,0,1,0,1,0,1,0,0.00354609929078014,0,1,1,150,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000946559721875613,0.000000946559721875613,Inf
"chr12*100628289:100794594","ANO4",176.306,1,1,1,1,1,1,0.000643500643500643,0.000742390497401633,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000384044736382042,0.000000106260195429322,0.0000000678557217911183,176.687024616883
"chr12*101210239:101280125","UTP20",79.887,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000847564576120924,0,-0.0000000847564576120924,-100
"chr12*101407821:101475419","SPIC",77.599,0,2,0,2,0,1,0,0.00144300144300144,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000482849263917373,0.000000482849263917373,Inf
"chr12*101486998:101594929","MYBPC1",117.932,0,1,0,2,0,1,0,0.0000632911392405063,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000317713767516232,0.000000317713767516232,Inf
"chr12*101830868:101877325","DRAM1",56.458,2,1,2,1,1,2,0.00131752305665349,0.000253774901662226,2,2,1,14,0,0,1,TRUE,FALSE,TRUE,FALSE,0,0.000000239857562409481,0.000000331827376374688,0.0000000919698139652074,38.3435123084417
"chr12*102197846:102395865","IGF1",208.02,1,0,1,0,1,0,0.000303122158229767,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000325494622116009,0,-0.0000000325494622116009,-100
"chr12*102480646:102809281","LINC00485",338.636,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000199947410471929,0,-0.0000000199947410471929,-100
"chr12*103497696:103547792","LOC101929084",60.097,0,1,0,1,0,3,0,0.000380662352493338,0,3,1,14,0,0,1,FALSE,FALSE,TRUE,FALSE,0,0,0.000000311734529433451,0.000000311734529433451,Inf
"chr12*104106527:104117078","NFYB",20.552,1,0,1,0,1,0,0.000219058050383352,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000329454025362847,0,-0.000000329454025362847,-100
"chr12*104138263:104215777","TXNRD1",87.515,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000773688982375276,0,-0.0000000773688982375276,-100
"chr12*104350308:104456912","CHST11",116.605,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000058067313830944,0,-0.000000058067313830944,-100
"chr12*104762015:104803495","SLC41A2",51.481,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000013152306927327,0,-0.00000013152306927327,-100
"chr12*104928695:104986318","C12orf45",67.624,1,1,1,1,1,1,0.000307408545957578,0.00353356890459364,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000100126273649255,0.000000277036407419882,0.000000176910133770627,176.687024616883
"chr12*105169135:105173295","APPL2",14.161,1,0,1,0,1,0,0.000162443144899285,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000478139900378309,0,-0.000000478139900378309,-100
"chr12*105371519:105704201","CASC18",342.683,1,1,1,2,1,21,0.00101010101010101,0.00266463646745337,1,24,1,14,0,0.454545454545455,1,FALSE,TRUE,TRUE,FALSE,0,0.0000000197586081867418,0.000000109339010195207,0.0000000895804020084657,453.374049233767
"chr12*105744064:106063345","NUAK1",329.282,1,0,1,0,1,0,0.000722021660649819,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000205627368919565,0,-0.0000000205627368919565,-100
"chr12*106140034:106237879","CKAP4",107.846,1,0,1,0,1,0,0.000307408545957578,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000627834053118078,0,-0.0000000627834053118078,-100
"chr12*106247936:106302789","TCP11L2",64.854,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000104402799044889,0,-0.000000104402799044889,-100
"chr12*106974038:106977289","MTERF2",13.252,1,0,1,0,1,0,0.000307408545957578,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000510937151317328,0,-0.000000510937151317328,-100
"chr12*106987167:106991363","CRY1",14.197,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000476927458565699,0,-0.000000476927458565699,-100
"chr12*107093858:107318418","BTBD11",234.561,2,1,2,1,3,1,0.000723589001447178,0.00395256916996047,4,1,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.0000000577328637689746,0.0000000798696714942473,0.0000000221368077252727,38.3435123084417
"chr12*107713163:107732864","PRDM4",29.702,1,0,1,0,1,0,0.00018723085564501,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000227962397456644,0,-0.000000227962397456644,-100
"chr12*107776645:107903148","LOC728739",136.504,0,2,0,2,0,1,0,0.00126903553299492,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000274487341255379,0.000000274487341255379,Inf
"chr12*107903772:108129469","WSCD2",235.698,0,1,0,1,0,1,0,0.000354233085370174,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000794843826225175,0.0000000794843826225175,Inf
"chr12*108339318:108459423","LINC01498",130.106,0,1,0,1,0,1,0,0.0036231884057971,0,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000143992667635329,0.000000143992667635329,Inf
"chr12*108569385:108589844","TMEM119",30.46,1,0,1,0,1,0,0.00132978723404255,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000222289531492358,0,-0.000000222289531492358,-100
"chr12*108731551:108782688","SSH1",61.138,0,4,0,4,0,1,0,0.00323624595469256,0,4,1,180,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.00000122570643562839,0.00000122570643562839,Inf
"chr12*108857584:108880079","DAO",32.496,0,1,0,1,0,1,0,0.00227790432801822,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000576511263397407,0.000000576511263397407,Inf
"chr12*109309221:109354185","LINC01486",54.965,1,0,1,0,1,0,0.000219058050383352,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000123186375498176,0,-0.000000123186375498176,-100
"chr12*109597271:109714380","FAM222A",127.11,1,0,1,0,1,0,0.000736919675755343,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000532683433975079,0,-0.0000000532683433975079,-100
"chr12*109833437:109850941","GLTP",27.505,1,1,1,1,1,1,0.000241196333815726,0.00471698113207547,1,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000024617120993482,0.000000681123796232035,0.000000434952586297215,176.687024616883
"chr12*109880489:109900272","TCHP",29.784,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000227334781401331,0,-0.000000227334781401331,-100
"chr12*109918070:109929790","GIT2",21.721,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000311723177075513,0,-0.000000311723177075513,-100
"chr12*109996390:109999428","ANKRD13A",13.039,0,1,0,1,0,1,0,0.0021978021978022,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000143679039921483,0.00000143679039921483,Inf
"chr12*110067696:110124333","IFT81",66.638,2,0,2,0,1,0,0.000294464075382803,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000203215556567041,0,-0.000000203215556567041,-100
"chr12*110583260:110614025","TCTN1",40.766,0,1,0,1,0,1,0,0.000932835820895522,0,1,1,13,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000459557229440272,0.000000459557229440272,Inf
"chr12*110689813:110719806","PPP1CC",39.994,1,1,1,1,1,1,0.000805152979066023,0.000859106529209622,1,1,1,21,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000016929887306239,0.000000468428014586241,0.000000299129141523851,176.687024616883
"chr12*110742979:110846958","CCDC63",113.98,7,1,7,1,2,1,0.00143884892086331,0.00256410256410256,8,1,1,28,0,0,0.375,TRUE,FALSE,FALSE,FALSE,0,0.00000041583237326549,0.000000164364888711723,-0.000000251467484553768,-60.4732821975881
"chr12*110957819:111034022","CUX2",86.204,0,2,0,3,0,1,0,0.00354609929078014,0,3,1,150,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000651975894924672,0.000000651975894924672,Inf
"chr12*111369122:111405946","SH2B3",46.825,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000144600942429412,0,-0.000000144600942429412,-100
"chr12*111599677:111642144","BRAP",52.468,0,1,0,1,0,1,0,0.00448430493273543,0,1,1,23,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000357061637862357,0.000000357061637862357,Inf
"chr12*111809986:111839767","MAPKAPK5-AS1",39.782,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000470924287752303,0.000000470924287752303,Inf
"chr12*111893425:111899061","ADAM1A",15.637,1,0,1,0,1,0,0.000736919675755343,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000433007554470629,0,-0.000000433007554470629,-100
"chr12*111901903:111931281","TMEM116",39.379,1,1,1,2,1,2,0.000307408545957578,0.000126582278481013,1,3,1,14,0,0.166666666666667,0.333333333333333,FALSE,FALSE,TRUE,FALSE,0,0.000000171942891623892,0.000000951487341748756,0.000000779544450124865,453.374049233767
"chr12*112023221:112026687","NAA25",13.467,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000502780064547206,0,-0.000000502780064547206,-100
"chr12*112509919:112575095","RPH3A",75.177,0,1,0,1,0,1,0,0.000932835820895522,0,1,1,13,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000249202681875602,0.000000249202681875602,Inf
"chr12*112898880:112906775","OAS1",17.896,0,1,0,1,0,1,0,0.000243368216110976,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000104684342955756,0.00000104684342955756,Inf
"chr12*113136240:113149856","CFAP73",23.617,2,1,2,1,2,1,0.000438116100766703,0.010989010989011,3,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000057339536175274,0.000000793255282862435,0.000000219859921109695,38.3435123084417
"chr12*113480482:113744575","LINC01234",274.094,0,1,0,1,0,1,0,0.000354233085370174,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000683499456951343,0.0000000683499456951343,Inf
"chr12*113966372:114353928","TBX5",397.557,0,2,0,2,0,1,0,0.00126903553299492,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000942471646348178,0.0000000942471646348178,Inf
"chr12*114412833:114670252","TBX3",267.42,2,1,2,1,1,1,0.000241196333815726,0.00218340611353712,2,1,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000506389883274043,0.0000000700557550495929,0.0000000194167667221886,38.3435123084417
"chr12*114684165:115958574","MED13L",1284.41,2,5,2,5,1,1,0.000495785820525533,0.00176991150442478,2,5,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000105432675380248,0.0000000729296331208965,0.0000000623863655828717,591.717561542208
"chr12*116277187:116428250","MIR4472-2",161.064,1,3,1,4,1,1,0.000299311583358276,0.00632911392405063,1,4,1,180,0,0,0.4,FALSE,FALSE,FALSE,FALSE,0,0.0000000420388114616378,0.000000465263746470028,0.00000042322493500839,1006.74809846753
"chr12*116428319:116533420","LINC00173",115.102,2,1,2,1,1,1,0.000294464075382803,0.000742390497401633,2,1,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000117651111696708,0.000000162762680191153,0.0000000451115684944456,38.3435123084417
"chr12*116536514:116559379","MAP1LC3B2",32.866,1,1,1,1,1,1,0.000509164969450102,0.000848176420695505,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000206016525566154,0.000000570020994808073,0.000000364004469241919,176.687024616883
"chr12*116576621:116713318","C12orf49",146.698,3,1,3,1,1,1,0.000299311583358276,0.0000632911392405063,3,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000138466900624219,0.000000127706649138789,-0.0000000107602514854296,-7.77099179437221
"chr12*117361803:117453010","KSR2",101.208,0,1,0,1,0,1,0,0.00353356890459364,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000185107007502985,0.000000185107007502985,Inf
"chr12*117968224:118016659","RFC5",58.436,0,1,0,1,0,1,0,0.00387596899224806,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000320595352443051,0.000000320595352443051,Inf
"chr12*118104006:118135882","PEBP1",41.877,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000161686346425418,0,-0.000000161686346425418,-100
"chr12*118145589:118149799","TAOK3",14.211,1,0,1,0,1,0,0.000365764447695684,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000476457612360652,0,-0.000000476457612360652,-100
"chr12*118372946:118376551","SUDS3",13.606,0,1,0,1,0,1,0,0.0125,0,1,1,442,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000137691533260048,0.00000137691533260048,Inf
"chr12*118418036:118758752","LOC105370014",350.717,1,2,1,2,1,1,0.000182381907714755,0.00354609929078014,1,2,1,150,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000193059906684228,0.000000106834342306544,0.0000000875283516381214,453.374049233767
"chr12*119194747:119283823","LINC00934",99.077,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000683401710715628,0,-0.0000000683401710715628,-100
"chr12*119303381:119334710","CCDC60",41.33,0,1,0,1,0,1,0,0.00222222222222222,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000453285991177405,0.000000453285991177405,Inf
"chr12*119641559:119667954","PRKAB1",36.396,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000514735410906752,0.000000514735410906752,Inf
"chr12*119877292:119989842","BICDL1",122.551,3,1,3,1,1,1,0.000719424460431655,0.0000632911392405063,3,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000165749911365649,0.000000152869499354245,-0.0000000128804120114038,-7.7709917943722
"chr12*120194711:120196698","RPLP0",11.988,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000564809737175278,0,-0.000000564809737175278,-100
"chr12*120265772:120291761","RNU4-2",35.99,0,1,0,1,0,1,0,0.0021978021978022,0,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000520542095453241,0.000000520542095453241,Inf
"chr12*120327790:120341328","MSI1",23.539,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000007958838529828,0.0000007958838529828,Inf
"chr12*120369181:120438088","COX6A1",78.908,0,2,0,2,0,1,0,0.00353356890459364,0,2,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000047483930692356,0.00000047483930692356,Inf
"chr12*120581399:120640617","CABP1",69.219,4,1,4,1,1,1,0.000722021660649819,0.0256410256410256,4,1,1,1825,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000391276333333751,0.000000270652711182799,-0.000000120623622150952,-30.8282438457792
"chr12*120740009:120762508","SPPL3",32.5,1,1,1,1,1,1,0.000719424460431655,0.00126903553299492,1,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000020833658859253,0.000000576440308164989,0.000000368103719572459,176.687024616883
"chr12*120908075:120969836","HNF1A-AS1",71.762,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000094352709362298,0,-0.000000094352709362298,-100
"chr12*121039243:121132817","P2RX7",103.575,0,1,0,1,0,1,0,0.03125,0,1,1,11,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000180876756122251,0.000000180876756122251,Inf
"chr12*121186552:121209859","P2RX4",33.308,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000203282668705933,0,-0.000000203282668705933,-100
"chr12*121354210:121400081","RNF34",55.872,0,1,0,1,0,1,0,0.00334448160535117,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000335307667800726,0.000000335307667800726,Inf
"chr12*121424353:121429094","KDM2B",14.742,2,0,2,0,1,0,0.000162443144899285,0,2,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000918591660460891,0,-0.000000918591660460891,-100
"chr12*121581016:121596527","MIR548AQ",25.512,6,0,7,0,1,0,0.000485201358563804,0,7,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000185781490689874,0,-0.00000185781490689874,-100
"chr12*121596601:121626548","ORAI1",39.948,2,0,2,0,1,0,0.00018723085564501,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000338987640395375,0,-0.000000338987640395375,-100
"chr12*121642041:121651385","MORN3",19.345,2,0,2,0,1,0,0.00101010101010101,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000700019553296172,0,-0.000000700019553296172,-100
"chr12*121832657:121839525","HPD",16.869,0,1,0,1,0,1,0,0.000410004100041,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000111057620578352,0.00000111057620578352,Inf
"chr12*122147348:122167717","LRRC43",30.37,1,0,1,0,1,0,0.000307408545957578,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000222948275576465,0,-0.000000222948275576465,-100
"chr12*122422570:122471597","ZCCHC8",59.028,4,0,4,0,2,0,0.00143884892086331,0,5,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000458828971285304,0,-0.000000458828971285304,-100
