"loci","gene_name","gene_ort","gene_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr18-2537524:2571503","METTL4","-",43.98,0,3,0,5,0,1,0,0.00087260034904014,0,5,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000260596983491932,0.00000260596983491932,Inf
"chr2-169811757:169824931","METTL5","-",23.175,1,0,1,0,1,0,0.000495049504950495,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000673439243102778,0,-0.000000673439243102778,-100
"chr3-15409759:15427547","METTL6","-",27.789,1,1,1,1,2,1,0.000991571641051066,0.000354233085370174,2,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000561623464640933,0.000000824862739499453,0.00000026323927485852,46.8711318938248
"chr12+50924750:50932517","METTL7A","+",17.768,1,0,1,0,1,0,0.00166112956810631,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000878374294175309,0,-0.000000878374294175309,-100
"chr2-171315745:171434803","METTL8","-",129.059,1,4,1,8,1,5,0.000282406099971759,0.0126582278481013,1,14,2,120,46,0.317307692307692,0.222222222222222,FALSE,FALSE,FALSE,FALSE,0,0.000000120928834555567,0.00000142087638478217,0.00000129994755022661,1074.9690551506
"chr16+21597220:21657473","METTL9","+",70.254,4,3,4,4,2,5,0.000810372771474878,0.00459770114942529,5,9,1,60,0,0.361111111111111,0.428571428571429,FALSE,FALSE,FALSE,FALSE,0,0.000000888601614650092,0.00000130509924946339,0.000000416497634813301,46.8711318938248
"chr1-156072012:156081998","MEX3A","-",19.987,1,0,1,0,1,0,0.000294464075382803,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000780855278876614,0,-0.000000780855278876614,-100
"chr18-51174549:51197681","MEX3C","-",33.133,2,1,2,2,1,3,0.000495049504950495,0.000380662352493338,2,5,1,14,0,0.1,1,FALSE,FALSE,FALSE,FALSE,0,0.000000942079163305882,0.00000138364233048322,0.000000441563167177341,46.8711318938248
"chr19-1554668:1568058","MEX3D","-",23.391,1,1,1,1,1,1,0.000241196333815726,0.00471698113207547,1,1,1,10,0,0,1,FALSE,FALSE,FALSE,TRUE,3.48097398823765,0.000000667220489030263,0.000000979954284466261,0.000000312733795435997,46.8711318938248
"chr15-43804534:43824753","MFAP1","-",30.22,2,1,2,1,1,3,0.000958772770853308,0.000189873417721519,2,3,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000103288911045049,0.000000758507963863346,-0.000000274381146587143,-26.5644340530876
"chr12-8645942:8662888","MFAP5","-",26.947,2,0,2,0,1,0,0.000509164969450102,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000115834448798804,0,-0.00000115834448798804,-100
"chr2+227325150:227357836","MFF","+",42.687,2,2,2,3,1,2,0.000495785820525533,0.00171821305841924,2,7,2,21,7,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000731227514648811,0.00000161094319122569,0.000000879715676576877,120.306697840737
"chr8-8784488:8893621","MFHAS1","-",119.134,1,1,1,1,1,1,0.00101010101010101,0.000911577028258888,1,1,1,21,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000131003361415775,0.000000192406119730306,0.0000000614027583145317,46.8711318938248
"chr3+179347691:179393220","MFN1","+",55.53,1,4,1,4,1,1,0.000509164969450102,0.000957854406130268,1,4,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000281054465314369,0.0000016511514977814,0.00000137009703246703,487.484527575299
"chr1+11980180:12013515","MFN2","+",43.336,2,1,2,1,1,2,0.000495785820525533,0.000721761097076868,2,4,2,14,1,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000072027665030953,0.000000528939234538266,-0.000000191337415771263,-26.5644340530876
"chr22-37469062:37486440","MFNG","-",27.379,2,1,2,1,4,1,0.00598802395209581,0.000265886732252061,5,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000114006753050929,0.000000837215043206483,-0.000000302852487302804,-26.5644340530876
"chr4-2930560:2934859","MFSD10","-",14.3,1,0,1,0,1,0,0.000908265213442325,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000109139541670678,0,-0.00000109139541670678,-100
"chr17+76736564:76779254","MFSD11","+",52.691,12,6,17,16,3,2,0.00395256916996047,0.00176991150442478,26,20,1,90,0,0.123529411764705,0.720681594686527,FALSE,FALSE,FALSE,TRUE,0.0577591979432278,0.00000503536136724331,0.00000696046328001376,0.00000192510191277045,38.2316535471292
"chr19-3544198:3557584","MFSD12","-",23.387,2,1,3,1,4,1,0.00198019801980198,0.00026581605528974,6,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000200200382164111,0.000000980121891133976,-0.00000102188193050713,-51.0429560353917
"chr10+102461412:102477045","MFSD13A","+",25.634,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000608838045521842,0,-0.000000608838045521842,-100
"chr16+22385768:22407597","MFSD13B","+",31.83,3,0,3,0,1,0,0.000509164969450102,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000147096649000065,0,-0.00000147096649000065,-100
"chr1+100038232:100083373","MFSD14A","+",55.142,2,1,2,1,1,1,0.00169779286926995,0.000265886732252061,2,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000566064141993649,0.00000041569240629557,-0.000000150371735698079,-26.5644340530876
"chr9+94374550:94460920","MFSD14B","+",96.371,2,4,4,4,1,1,0.000495785820525533,0.00087260034904014,4,4,1,50,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000647786344809409,0.000000951411136875214,0.000000303624792065805,46.8711318938248
"chr9-96946044:97013580","MFSD14C","-",77.537,2,1,2,1,1,1,0.000722021660649819,0.00087260034904014,2,1,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000402567921351275,0.00000029562803136503,-0.000000106939889986245,-26.5644340530876
"chr8+144509035:144511228","MFSD3","+",12.194,8,3,10,7,2,2,0.00169779286926995,0.00598802395209581,12,9,1,28,0,0.158730158730159,1,FALSE,FALSE,FALSE,FALSE,0,0.0000127988801532777,0.0000131585021055972,0.000000359621952319441,2.80979232567736
"chr1+205568983:205602918","MFSD4A","+",43.936,2,0,2,0,1,0,0.000847457627118644,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000710440388697509,0,-0.000000710440388697509,-100
"chr12+53251585:53254406","MFSD5","+",12.822,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000121720125244945,0,-0.00000121720125244945,-100
"chr2+190408354:190502315","MFSD6","+",103.962,0,2,0,2,0,13,0,0.00241545893719807,0,18,2,60,46,0.428571428571429,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000440970944536471,0.000000440970944536471,Inf
"chr17-8797109:8799349","MFSD6L","-",12.241,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000187256847217959,0.00000187256847217959,Inf
"chr4-681823:689441","MFSD7","-",17.619,0,1,0,1,0,1,0,0.00288184438040346,0,1,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000130098817571657,0.00000130098817571657,Inf
"chr4-127917804:127965984","MFSD8","-",58.181,6,5,6,7,1,4,0.00169779286926995,0.00256410256410256,6,10,1,28,0,0.257142857142857,0.592074592074592,FALSE,FALSE,FALSE,FALSE,0,0.00000160948981202525,0.00000275785522207683,0.00000114836541005158,71.3496538761289
"chr2-102714625:102736888","MFSD9","-",32.264,0,2,0,2,0,1,0,0.000354233085370174,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000142090941408073,0.00000142090941408073,Inf
"chr15+41660411:41769943","MGA","+",119.533,10,10,13,22,2,85,0.00166112956810631,0.0128865979381443,15,160,3,90,46,0.758212375859435,0.0786021505376345,FALSE,FALSE,FALSE,FALSE,0,0.00000169735895498138,0.00000421880513912398,0.0000025214461841426,148.551146281857
"chr7+142111748:142222324","MGAM2","+",120.577,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000129435584389286,0,-0.000000129435584389286,-100
"chr4-139266162:139280338","MGARP","-",24.177,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000645528992799226,0,-0.000000645528992799226,-100
"chr5-180790540:180810137","MGAT1","-",29.598,4,2,4,2,1,1,0.000405186385737439,0.00026581605528974,4,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000210919041271801,0.00000154889591647749,-0.000000560294496240521,-26.5644340530876
"chr14+49620770:49623481","MGAT2","+",12.712,1,2,1,2,1,1,0.000241196333815726,0.000848176420695505,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000122773398827147,0.000003606373610439,0.00000237863962216754,193.74226378765
"chr22+39457319:39492196","MGAT3","+",44.878,1,1,1,1,1,2,0.000241196333815726,0.000126582278481013,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000347764037143074,0.000000510764977671694,0.00000016300094052862,46.8711318938248
"chr22-39475806:39476822","MGAT3-AS1","-",11.017,0,1,0,1,0,2,0,0.000126582278481013,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000208061275010895,0.00000208061275010895,Inf
"chr2-98619105:98731126","MGAT4A","-",122.022,16,10,23,24,3,3,0.00317460317460317,0.00647249190938511,29,32,2,60,7,0.176075268817205,0.563923490719104,FALSE,FALSE,FALSE,FALSE,0,0.00000294176421100177,0.00000450845467236078,0.00000156669046135901,53.2568332805128
"chr5-179797597:179806952","MGAT4B","-",19.356,0,1,0,2,0,3,0,0.001230012300123,0,4,1,14,0,0.25,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000236847599379524,0.00000236847599379524,Inf
"chr12-85979258:86838904","MGAT4C","-",869.647,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000000263579483031049,0.0000000263579483031049,Inf
"chr1+202820256:202827213","MGAT4EP","+",16.958,0,1,0,1,0,1,0,0.00353356890459364,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000135169894256105,0.00000135169894256105,Inf
"chr2+134254258:134454621","MGAT5","+",210.364,4,3,4,5,3,2,0.00099009900990099,0.00434782608695652,7,7,2,60,32,0.133333333333334,1,FALSE,FALSE,FALSE,FALSE,0,0.000000296760937401968,0.000000544820184726244,0.000000248059247324276,83.588914867281
"chr15-62637171:62645181","MGC15885","-",18.011,0,1,0,1,0,1,0,0.00288184438040346,0,1,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000127267284814559,0.00000127267284814559,Inf
"chr7-128297684:128307763","MGC27345","-",20.08,0,1,0,1,0,1,0,0.00334448160535117,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000114153937589394,0.00000114153937589394,Inf
"chr10-101784442:101818465","MGEA5","-",44.024,6,10,6,13,3,4,0.00145560407569141,0.0222222222222222,8,18,1,28,0,0.230769230769231,1,FALSE,FALSE,FALSE,FALSE,0,0.00000212706084757045,0.00000676874974294371,0.00000464168889537327,218.220785769954
"chr3-127689061:127823250","MGLL","-",144.19,2,1,2,1,1,1,0.000509164969450102,0.0000632911392405063,2,1,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000216477626172507,0.000000158971569928222,-0.0000000575060562442851,-26.5644340530876
"chr20+17968890:17991122","MGME1","+",32.233,2,2,2,2,1,1,0.00169779286926995,0.0031055900621118,2,2,1,180,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000968383610517599,0.00000142227596984149,0.000000453892359323887,46.8711318938248
"chr10+129467183:129767620","MGMT","+",310.438,2,1,2,2,1,1,0.000958772770853308,0.00354609929078014,2,2,1,150,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000100547964224141,0.000000147675933152193,0.0000000471279689280527,46.8711318938248
"chr12-14880863:14886062","MGP","-",15.2,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000150803359657568,0.00000150803359657568,Inf
"chr16+4624823:4690974","MGRN1","+",76.152,2,2,2,3,1,3,0.000365764447695684,0.00471698113207547,2,5,1,60,0,0.266666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000409889548768434,0.000000903014129686035,0.000000493124580917601,120.306697840737
"chr12+16347141:16377189","MGST1","+",40.049,0,2,0,3,0,1,0,0.00288184438040346,0,3,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000171705490783418,0.00000171705490783418,Inf
"chr4+139665767:139740745","MGST2","+",84.979,2,2,2,2,1,1,0.000485201358563804,0.00087260034904014,2,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000367313205825131,0.000000539477062990864,0.000000172163857165733,46.8711318938248
"chr20+63627234:63628824","MHENCR","+",11.591,5,1,6,1,4,1,0.00203665987780041,0.000742390497401633,10,1,1,14,0,0,0.428571428571429,FALSE,FALSE,FALSE,FALSE,0,0.00000807883070946781,0.00000197757835113021,-0.00000610125235833759,-75.5214780176959
"chr19+40775536:40796944","MIA-RAB4B","+",31.409,2,3,2,3,1,1,0.000958772770853308,0.00497512437810945,2,3,1,360,0,0,0.4,FALSE,FALSE,FALSE,FALSE,0,0.000000993788688522837,0.00000218938304319943,0.00000119559435467659,120.306697840737
"chr14+39233909:39351193","MIA2","+",127.285,7,7,9,16,2,10,0.00105820105820106,0.000935162094763092,10,34,2,28,7,0.391666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.00000110352822508671,0.00000288135892436033,0.00000177783069927362,161.104234477911
"chr18+21741328:21870957","MIB1","+",139.63,3,5,4,6,1,2,0.000722021660649819,0.00892857142857143,4,7,1,28,0,0.119047619047619,0.571428571428572,FALSE,FALSE,FALSE,FALSE,0,0.000000447094591675339,0.000000984979331144466,0.000000537884739469127,120.306697840737
"chr1+1615414:1630610","MIB2","+",25.197,1,0,1,0,1,0,0.000958772770853308,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,TRUE,1.38675131315115,0.000000619397327416236,0,-0.000000619397327416236,-100
"chr6+31399783:31415316","MICA","+",25.534,3,2,3,2,1,2,0.000405186385737439,0.00169635284139101,3,3,1,14,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.00000183366739941727,0.00000179541870979481,-0.0000000382486896224665,-2.08591207078348
"chr6-109444062:109465968","MICAL1","-",31.907,3,2,3,3,2,1,0.00227272727272727,0.000442086648983201,5,3,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000014674166601912,0.00000215521145842138,0.000000687794798230177,46.8711318938248
"chr11+12110575:12263790","MICAL2","+",163.216,2,1,2,1,1,39,0.000847457627118644,0.0277777777777778,2,76,3,28,15,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000191242947491752,0.000000140440340824125,-0.0000000508026066676274,-26.5644340530876
"chr22-17787649:18024559","MICAL3","-",246.911,0,5,0,6,0,1,0,0.010989010989011,0,6,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000557013110018192,0.000000557013110018192,Inf
"chr22+37906147:37942458","MICALL1","+",46.312,0,1,0,1,0,2,0,0.000820008200082001,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000494949703488303,0.000000494949703488303,Inf
"chr6+31494880:31511124","MICB","+",26.245,6,3,6,4,2,3,0.00211640211640212,0.000531632110579479,8,8,1,14,0,0.25,0.466666666666667,FALSE,FALSE,FALSE,FALSE,0,0.00000356798349222486,0.00000349355849387698,-0.0000000744249983478802,-2.08591207078348
"chr10-72367325:72626191","MICU1","-",268.867,3,6,4,9,2,4,0.000564812199943519,0.00257731958762887,5,12,1,60,0,0.222222222222222,1,FALSE,FALSE,FALSE,FALSE,0,0.000000232188471756026,0.000000767290132338862,0.000000535101660582835,230.460046761106
"chr13-21492688:21604216","MICU2","-",121.529,5,4,6,5,2,1,0.00169779286926995,0.000716332378223496,7,5,1,21,0,0,0.242424242424242,FALSE,FALSE,FALSE,FALSE,0,0.000000770529887956301,0.000000943071640018033,0.000000172541752061732,22.3926099115207
"chr8+17027237:17122639","MICU3","+",105.403,4,3,6,4,3,1,0.000805152979066023,0.000410004100041,8,4,1,14,0,0,0.571428571428571,FALSE,FALSE,FALSE,FALSE,0,0.000000888416143311304,0.000000869884563739184,-0.0000000185315795721194,-2.08591207078347
"chrX-10445309:10833690","MID1","-",398.382,0,1,0,1,0,1,0,0.000311720698254364,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.0000000575380179524936,0.0000000575380179524936,Inf
"chrX+38801431:38806530","MID1IP1","+",15.1,0,1,0,1,0,1,0,0.000243368216110976,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000151802057403644,0.00000151802057403644,Inf
"chrX-38801247:38803883","MID1IP1-AS1","-",12.637,0,1,0,1,0,1,0,0.000243368216110976,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000018138886340073,0.0000018138886340073,Inf
"chrX+107825853:107931637","MID2","+",115.785,1,1,1,1,1,1,0.000278009452321379,0.000768639508070715,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000134792541856949,0.000000197971331933759,0.0000000631787900768097,46.8711318938248
"chr19+1248552:1259143","MIDN","+",20.592,7,3,7,3,1,2,0.00132978723404255,0.000531773464504121,7,4,1,21,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.00000530539438676905,0.00000333946833740535,-0.0000019659260493637,-37.0552291883608
"chr22+39500099:39518134","MIEF1","+",28.036,1,4,1,4,2,1,0.000991571641051066,0.00128865979381443,2,4,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000556675505025927,0.00000327038246082898,0.00000271370695580305,487.484527575299
"chr17+18260533:18265781","MIEF2","+",15.249,1,0,1,0,1,0,0.000278009452321379,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000102347396281113,0,-0.00000102347396281113,-100
"chr1+66924894:66988619","MIER1","+",73.726,8,4,11,5,3,5,0.00263504611330698,0.0050761421319797,15,13,1,28,0,0.338461538461539,0.587912087912088,TRUE,FALSE,FALSE,FALSE,0,0.00000232857470970859,0.00000155454728779198,-0.000000774027421916613,-33.240394593716
"chr19-305574:344841","MIER2","-",49.268,9,5,14,8,3,3,0.00143198090692124,0.0087719298245614,19,12,2,912.5,1,0.215909090909091,1,FALSE,FALSE,FALSE,FALSE,0,0.00000443487380093969,0.00000372202819971589,-0.000000712845601223797,-16.0736389178144
"chr5-56919601:56952130","MIER3","-",42.53,2,2,2,2,3,3,0.000723589001447178,0.020979020979021,4,4,1,63,0,0.25,1,FALSE,FALSE,FALSE,FALSE,0,0.000000733926849701711,0.00000107792667142959,0.000000343999821727882,46.8711318938248
"chr17-75266229:75271230","MIF4GD","-",15.002,1,0,1,0,1,0,0.000428265524625268,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000104032492060438,0,-0.00000104032492060438,-100
"chr1+77779623:77879540","MIGA1","+",109.918,2,4,2,4,1,2,0.000722021660649819,0.00241545893719807,2,5,1,270,0,0.15,1,FALSE,FALSE,FALSE,FALSE,0,0.000000283974498424405,0.000000834153120251471,0.000000550178621827066,193.74226378765
"chr9+129036510:129072082","MIGA2","+",45.573,0,1,0,3,0,3,0,0.000859106529209622,0,9,2,21,7,0.222222222222222,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000150892704021791,0.00000150892704021791,Inf
"chr1+12019241:12032049","MIIP","+",22.809,0,1,0,1,0,1,0,0.000360880548538434,0,1,1,13,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000100495903669386,0.00000100495903669386,Inf
"chr8-143280154:143281700","MINCR","-",11.547,1,0,1,0,1,0,0.000365764447695684,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000135160253389685,0,-0.00000135160253389685,-100
"chr1-150996824:151008378","MINDY1","-",21.555,1,0,1,0,1,0,0.000485201358563804,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000724052630893384,0,-0.000000724052630893384,-100
"chr15+58771191:58861899","MINDY2","+",100.709,2,1,2,1,1,1,0.000365764447695684,0.00126903553299492,2,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000309941603211369,0.000000227607370423203,-0.0000000823342327881666,-26.5644340530876
"chr10-15778168:15860533","MINDY3","-",92.366,6,2,7,4,3,1,0.00101010101010101,0.000457875457875458,10,4,1,50,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000118278025693814,0.000000992664429246706,-0.000000190115827691434,-16.0736389178144
"chr7+30771416:30892387","MINDY4","+",130.972,1,2,1,2,1,2,0.000722021660649819,0.000768639508070715,1,3,1,28,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000119162526791275,0.000000350030703783256,0.000000230868176991981,193.74226378765
"chr17+4833339:4898061","MINK1","+",74.723,4,4,4,5,2,1,0.000958772770853308,0.00128865979381443,5,5,1,28,0,0,0.523809523809524,FALSE,FALSE,FALSE,FALSE,0,0.000000835456523903317,0.00000153380556642201,0.000000698349042518689,83.588914867281
"chr1+19596976:19629821","MINOS1","+",42.846,3,2,3,2,2,2,0.000482392667631452,0.000768639508070715,4,3,1,28,0,0.166666666666667,0.4,FALSE,FALSE,FALSE,FALSE,0,0.00000109277093256595,0.00000106997669177754,-0.0000000227942407884063,-2.08591207078347
"chr1+19596976:19658456","MINOS1-NBL1","+",71.481,3,2,3,2,2,2,0.000482392667631452,0.000768639508070715,4,3,1,28,0,0.166666666666667,0.4,FALSE,FALSE,FALSE,FALSE,0,0.000000655011308973303,0.000000641348349014432,-0.000000013662959958871,-2.08591207078348
"chr7+7566984:7607479","MIOS","+",50.496,2,1,2,1,1,1,0.000428265524625268,0.00026581605528974,2,1,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000618146168366084,0.000000453939137118788,-0.000000164207031247296,-26.5644340530876
"chr22+50486783:50490321","MIOX","+",13.539,0,1,0,1,0,1,0,0.0021978021978022,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000169304311012263,0.00000169304311012263,Inf
"chr12-56449501:56454651","MIP","-",15.151,2,0,2,0,1,0,0.000477326968973747,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000020601880349689,0,-0.0000020601880349689,-100
"chr13-23730188:23889448","MIPEP","-",169.261,2,2,3,2,1,1,0.00113636363636364,0.00353356890459364,3,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000276619323865041,0.00000027084928799842,-0.00000000577003586662053,-2.08591207078348
"chr13+21298124:21392922","MIPEPP3","+",104.799,3,1,3,2,2,2,0.000598623166716552,0.000126582278481013,4,3,1,14,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000446768226573924,0.000000437449034207393,-0.00000000931919236653081,-2.08591207078349
"chr14+37197912:37551259","MIPOL1","+",363.348,0,4,0,4,0,1,0,0.00757575757575758,0,4,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000252343325604658,0.000000252343325604658,Inf
"chr11-122152228:122152308","MIR100","-",10.081,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000227379334073508,0.00000227379334073508,Inf
"chr11-122028328:122422871","MIR100HG","-",404.544,0,2,0,2,0,1,0,0.00176991150442478,0,2,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000113323201767671,0.000000113323201767671,Inf
"chr9+4850296:4850375","MIR101-2","+",10.08,0,1,0,1,0,3,0,0.000189873417721519,0,3,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000227401891547126,0.00000227401891547126,Inf
"chr5-168560895:168560973","MIR103A1","-",10.079,1,1,1,1,1,1,0.000278009452321379,0.000410004100041,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000154846259141848,0.00000227424453496878,0.000000725781943550294,46.8711318938248
